,Hours,Expected Attendance,Actual Attendance,Program Delivered,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Latitude,Longitude,category_encoded,year,month,day,DOW_encoded,Start Hour,Start Minute,End Hour,End Minute,Program_encoded,Facilitator 1_encoded,Format_encoded,Campus_encoded
165,1.0,33.15399610136452,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,11,18,6,17,30,18,30,67,5,2,3
166,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,11,30,8,18,0,19,0,67,5,0,3
167,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,12,1,10,17,30,18,30,71,5,0,3
168,1.0,33.15399610136452,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,12,6,2,18,0,19,0,59,5,2,3
169,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2021,12,6,2,19,0,20,0,71,5,2,3
170,1.0,33.15399610136452,75.0,Yes,0,0,75,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,1,12,10,18,0,19,0,64,5,0,3
171,1.0,33.15399610136452,103.0,Yes,0,0,103,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,1,13,6,18,0,19,0,54,5,0,3
172,1.0,33.15399610136452,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,1,13,6,15,0,16,0,59,5,2,3
173,1.0,33.15399610136452,1.0,No,0,0,1,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,1,19,10,19,0,20,0,67,5,2,3
174,1.0,33.15399610136452,38.0,Yes,0,0,38,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,1,20,6,15,0,16,0,71,5,2,3
175,1.0,33.15399610136452,8.0,Yes,0,0,8,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,1,20,6,17,30,18,30,59,5,0,3
176,1.0,33.15399610136452,42.0,Yes,0,0,42,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,1,27,6,15,0,16,0,50,5,2,3
177,1.0,33.15399610136452,37.0,Yes,0,0,37,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,1,31,2,19,0,20,0,52,5,0,3
178,1.0,33.15399610136452,38.0,Yes,0,0,38,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,3,7,15,0,16,0,64,5,2,3
179,1.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,8,8,16,30,17,30,50,5,0,3
180,1.0,33.15399610136452,75.0,Yes,0,0,75,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,4,2022,2,8,8,18,0,19,0,74,5,0,3
181,1.0,33.15399610136452,73.0,Yes,0,0,73,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,4,2022,2,9,10,18,0,19,0,70,5,0,3
182,1.0,33.15399610136452,29.0,Yes,0,0,29,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,10,6,15,0,16,0,67,5,2,3
183,1.0,33.15399610136452,45.0,Yes,0,0,45,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,4,2022,2,10,6,18,0,19,0,74,5,0,3
184,1.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,2,15,8,18,0,19,0,52,5,0,3
185,1.0,33.15399610136452,36.0,Yes,0,0,36,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,17,6,15,0,16,0,59,5,2,3
186,1.0,33.15399610136452,4.0,Yes,0,0,4,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,18,0,12,0,13,0,67,5,0,3
187,1.0,33.15399610136452,80.0,Yes,0,0,80,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,2,22,8,18,0,19,0,52,5,0,3
188,0.0,33.15399610136452,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,23,10,10,10,10,40,67,5,0,3
189,0.0,33.15399610136452,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,23,10,11,10,11,40,67,5,0,3
190,0.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,23,10,12,10,12,40,67,5,0,3
191,0.0,33.15399610136452,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,23,10,13,10,13,40,67,5,0,3
192,1.0,33.15399610136452,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,23,10,17,30,18,30,67,5,0,3
193,1.0,33.15399610136452,75.0,Yes,0,0,75,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,2,24,6,17,0,18,0,52,5,0,3
194,0.0,33.15399610136452,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,24,6,9,10,9,40,67,5,0,3
195,0.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,24,6,13,30,14,0,67,5,0,3
196,1.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,2,24,6,15,0,16,0,67,5,0,3
197,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,3,1,8,18,0,19,0,54,5,0,3
198,1.0,33.15399610136452,43.0,Yes,0,0,43,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,3,2,10,19,0,20,0,52,5,0,3
199,0.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,3,7,2,19,0,19,30,67,5,2,3
200,1.0,33.15399610136452,37.0,Yes,0,0,37,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,3,10,6,15,0,16,0,67,5,2,3
201,1.0,33.15399610136452,45.0,Yes,0,0,45,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,3,21,2,18,0,19,0,67,5,0,3
202,1.0,33.15399610136452,54.0,Yes,0,0,54,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,4,2022,3,22,9,18,0,19,0,74,5,0,3
203,1.0,33.15399610136452,85.0,Yes,0,0,85,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,3,23,10,18,30,19,30,52,5,0,3
204,1.0,33.15399610136452,37.0,Yes,0,0,37,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,3,29,8,17,0,18,0,52,5,0,3
205,1.0,33.15399610136452,32.0,Yes,0,0,32,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,3,29,8,19,0,20,0,52,5,0,3
206,0.0,33.15399610136452,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,3,30,10,17,0,17,30,59,5,0,3
207,1.0,33.15399610136452,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,4,2,19,0,20,0,54,5,0,3
208,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,5,8,19,0,20,0,52,5,0,3
209,1.0,33.15399610136452,25.0,Yes,0,0,25,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,6,10,18,30,19,30,54,5,0,3
210,1.0,33.15399610136452,65.0,Yes,0,0,65,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,7,6,17,0,18,0,54,5,0,3
211,1.0,33.15399610136452,45.0,Yes,0,0,45,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,13,10,17,0,18,0,52,5,0,3
212,1.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,13,10,19,0,20,0,54,5,0,3
213,0.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,4,13,10,15,10,15,40,67,5,0,3
214,1.0,33.15399610136452,55.0,Yes,0,0,55,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,18,2,18,0,19,0,54,5,0,3
215,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,19,8,16,0,17,0,54,5,0,3
216,1.0,30.0,77.0,Yes,0,0,77,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,4,2022,4,20,10,17,30,18,30,74,5,0,3
217,1.0,33.15399610136452,70.0,Yes,0,0,70,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,21,6,16,0,17,0,52,5,0,3
218,1.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,4,21,6,12,30,13,30,67,5,0,3
219,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,26,8,18,0,19,0,52,5,0,3
220,1.0,33.15399610136452,5.0,Yes,0,0,5,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2022,4,27,10,18,0,19,0,52,5,0,3
221,1.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,15,2,10,0,11,0,30,6,0,3
222,1.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,17,10,14,30,15,30,30,6,0,3
223,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,8,19,0,10,0,11,0,30,6,0,3
224,1.0,33.15399610136452,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.727382,-117.165967,2,2022,9,1,6,15,0,16,0,27,6,0,3
225,1.0,33.15399610136452,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.727382,-117.165967,2,2022,9,13,8,14,0,15,0,27,6,0,3
226,1.0,33.15399610136452,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,9,15,6,9,0,10,0,71,6,0,3
227,1.0,33.15399610136452,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,9,15,6,12,0,13,0,71,6,0,3
228,1.0,33.15399610136452,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,9,27,8,13,30,14,30,27,6,0,3
229,1.0,33.15399610136452,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,10,4,8,9,0,10,0,59,6,0,3
230,1.0,33.15399610136452,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,4,8,13,0,14,0,27,6,0,3
231,1.0,33.15399610136452,43.0,Yes,0,0,43,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,13,6,15,30,16,30,27,6,0,3
232,1.0,33.15399610136452,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2022,10,24,2,15,0,16,0,71,6,0,3
233,1.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,10,27,6,15,30,16,30,27,6,0,3
234,1.0,33.15399610136452,39.0,Yes,0,0,39,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2022,11,3,6,15,30,16,30,27,6,0,3
235,1.0,33.15399610136452,13.0,Yes,0,0,13,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,1,7,4,9,0,10,0,18,6,0,3
236,1.0,33.15399610136452,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,1,8,5,14,15,15,15,18,6,0,3
237,1.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,2,10,0,9,0,10,0,18,6,0,3
238,1.0,33.15399610136452,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2023,2,16,6,17,0,18,0,59,6,0,3
239,1.0,33.15399610136452,53.0,Yes,0,0,53,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,13,5,9,0,10,0,18,6,0,3
240,1.0,33.15399610136452,59.0,Yes,0,0,59,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,13,5,12,45,13,45,18,6,0,3
241,1.0,33.15399610136452,62.0,Yes,0,0,62,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,13,5,15,45,16,45,18,6,0,3
242,1.0,33.15399610136452,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,16,10,10,30,11,30,18,6,0,3
243,1.0,33.15399610136452,47.0,Yes,0,0,47,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,17,6,10,30,11,30,18,6,0,3
244,1.0,33.15399610136452,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,8,24,6,13,0,14,0,18,6,0,3
245,1.0,33.15399610136452,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.729809,-117.163473,2,2023,8,26,4,12,45,13,45,18,6,0,3
246,1.0,33.15399610136452,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,8,31,6,13,0,14,0,18,6,0,3
247,1.0,33.15399610136452,37.0,Yes,0,0,37,0,0,0,0.0,0.0,46.732743,-117.162176,2,2023,9,11,2,12,0,13,0,18,6,0,3
248,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.732743,-117.162176,2,2023,9,12,8,8,0,9,0,18,6,0,3
249,1.0,33.15399610136452,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,9,14,6,13,0,15,0,18,6,0,3
250,1.0,33.15399610136452,8.0,Yes,0,0,8,0,0,0,0.0,0.0,46.734703,-117.163656,1,2023,9,28,6,19,0,20,0,59,6,0,3
251,1.0,33.15399610136452,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.727382,-117.165967,2,2023,10,3,8,14,0,15,0,18,6,0,3
252,1.0,14.0,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,1,23,4,9,0,10,0,18,7,2,3
253,1.0,16.0,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,1,23,4,10,30,11,30,18,7,2,3
254,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,3,12,0,11,0,12,0,28,7,2,3
255,1.0,33.15399610136452,22.0,Yes,0,0,22,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,4,2,0,10,0,11,0,28,7,2,3
256,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,9,30,10,30,30,7,2,3
257,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,11,0,12,0,30,7,2,3
258,1.0,40.0,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2021,8,15,5,13,15,14,15,30,7,2,3
259,1.0,40.0,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,9,30,10,30,30,7,0,3
260,1.0,40.0,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,11,0,12,0,30,7,0,3
261,1.0,40.0,33.0,Yes,0,0,33,0,0,0,0.0,0.0,46.729809,-117.163473,2,2021,8,21,4,13,15,14,15,30,7,0,3
262,1.0,40.0,26.0,Yes,0,0,26,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,9,17,0,11,30,12,30,27,7,0,3
263,1.0,40.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,9,24,0,9,30,10,30,27,7,0,3
264,1.0,40.0,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,9,29,10,16,30,17,30,27,7,0,3
265,1.0,40.0,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,6,10,16,30,17,30,27,7,0,3
266,1.0,40.0,10.0,Yes,0,0,10,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,13,10,15,0,16,0,27,7,0,3
267,1.0,40.0,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,15,0,11,30,0,30,27,7,0,3
268,1.0,40.0,2.0,Yes,0,0,2,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,10,22,0,9,30,10,30,27,7,0,3
269,1.0,40.0,21.0,Yes,0,0,21,0,0,0,0.0,0.0,46.727382,-117.165967,2,2021,11,15,2,15,0,16,0,27,7,0,3
270,2.0,33.15399610136452,38.0,Yes,0,0,38,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,10,4,15,30,17,0,9,8,0,3
271,2.0,33.15399610136452,41.0,Yes,0,0,41,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,10,4,17,45,19,15,9,8,0,3
272,2.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,13,8,13,15,14,45,9,8,0,3
273,2.0,33.15399610136452,14.0,Yes,0,0,14,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,14,10,11,0,12,30,9,8,0,3
274,2.0,33.15399610136452,35.0,Yes,0,0,35,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,14,10,13,15,14,45,9,8,0,3
275,1.0,33.15399610136452,66.0,Yes,0,0,66,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,15,6,9,30,10,30,37,8,0,3
276,2.0,33.15399610136452,32.0,Yes,0,0,32,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,15,6,11,0,12,30,9,8,0,3
277,1.0,33.15399610136452,114.0,Yes,0,0,114,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,16,0,13,0,14,0,37,8,0,3
278,2.0,33.15399610136452,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729801,-117.161642,2,2019,8,16,0,14,15,16,0,9,8,0,3
279,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,17,2,11,30,12,30,18,9,2,3
280,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,19,10,10,0,11,0,18,9,2,3
281,1.0,40.0,26.0,Yes,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,8,20,6,11,30,11,30,18,9,2,3
282,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,11,0,11,25,58,10,0,3
283,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,17,2,10,0,10,25,58,10,0,3
284,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,17,2,10,30,10,55,58,10,0,3
285,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,12,0,12,0,12,25,58,10,0,3
286,0.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,12,0,12,30,12,55,58,10,0,3
287,0.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,23,8,12,0,12,25,58,10,0,3
288,0.0,33.15399610136452,27.0,Yes,0,0,27,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,7,23,8,12,30,12,55,58,10,0,3
289,2.0,33.15399610136452,12.0,Yes,0,0,12,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,11,5,15,30,17,0,9,10,0,3
290,2.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,11,0,12,30,9,10,0,3
291,2.0,33.15399610136452,23.0,Yes,0,0,23,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,12,2,13,15,14,45,9,10,0,3
292,2.0,33.15399610136452,28.0,Yes,0,0,28,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,11,0,12,30,9,10,0,3
293,2.0,33.15399610136452,30.0,Yes,0,0,30,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,13,8,13,15,14,45,9,10,0,3
294,2.0,33.15399610136452,20.0,Yes,0,0,20,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,14,10,11,0,12,30,9,10,0,3
295,2.0,33.15399610136452,40.0,Yes,0,0,40,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,14,10,13,15,14,45,9,10,0,3
296,2.0,33.15399610136452,41.0,Yes,0,0,41,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,15,0,11,0,12,30,9,10,0,3
297,2.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729809,-117.163473,2,2019,8,16,0,14,15,16,0,9,10,0,3
298,1.0,10.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.73089,-117.162374,3,2019,9,11,11,12,0,13,0,49,10,0,3
299,1.0,24.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.73089,-117.162374,3,2019,9,19,7,18,0,19,0,69,10,0,3
300,1.0,9.0,9.0,Yes,0,0,9,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2019,9,25,11,12,0,13,0,33,10,0,3
301,1.0,30.0,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2019,10,2,11,13,10,14,0,67,10,0,3
302,2.0,33.15399610136452,32.0,Yes,0,0,32,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,10,9,10,18,0,19,30,9,10,0,3
303,1.0,15.0,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.727382,-117.165967,4,2019,10,15,9,19,0,20,0,74,10,0,3
304,1.0,15.0,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.729809,-117.163473,0,2019,10,23,11,12,0,13,0,8,10,0,3
305,1.0,30.0,26.0,Yes,0,0,26,0,0,0,0.0,0.0,46.728643,-117.166177,0,2019,10,23,11,18,30,19,30,65,10,0,3
306,1.0,20.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.73453,-117.162896,0,2019,10,28,3,19,0,20,0,52,10,0,3
307,1.0,20.0,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.727996,-117.165668,0,2019,10,30,11,17,30,18,30,65,10,0,3
308,1.0,20.0,17.0,Yes,0,0,17,0,0,0,0.0,0.0,46.730967,-117.162356,0,2019,11,1,1,18,0,19,0,54,10,0,3
309,1.0,30.0,18.0,No,0,0,18,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,4,2019,11,4,3,17,0,18,0,41,10,0,3
310,1.0,18.0,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,1,2019,11,6,11,12,10,13,0,64,10,0,3
311,1.0,15.0,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.747595,-117.185405,0,2019,11,18,3,19,30,20,30,65,10,0,3
312,1.0,20.0,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.734534,-117.162843,0,2019,11,19,7,18,0,19,0,52,10,0,3
313,2.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,1,12,5,11,30,13,0,9,10,0,3
314,2.0,33.15399610136452,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2020,1,12,5,14,0,15,30,9,10,0,3
315,1.0,33.15399610136452,7.0,Yes,0,0,7,0,0,0,0.0,0.0,46.729801,-117.161642,3,2020,1,15,10,12,10,13,0,4,10,0,3
316,1.0,33.15399610136452,15.0,Yes,0,0,15,0,0,0,0.0,0.0,46.726959,-117.167813,1,2020,1,29,10,17,0,18,0,51,10,0,3
317,1.0,33.15399610136452,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.726959,-117.167813,1,2020,1,29,10,18,15,19,15,51,10,0,3
318,1.0,15.0,3.0,Yes,0,0,3,0,0,0,0.0,0.0,46.730449,-117.164235,0,2020,2,4,9,16,30,17,30,65,10,0,3
319,1.0,17.0,18.0,Yes,0,0,18,0,0,0,0.0,0.0,46.730967,-117.162356,0,2020,2,10,3,19,0,20,0,54,10,0,3
320,1.0,33.15399610136452,24.0,Yes,0,0,24,0,0,0,0.0,0.0,46.730967,-117.162356,3,2020,2,12,10,12,10,13,0,53,10,0,3
321,1.0,50.0,26.0,Yes,0,0,26,0,0,0,0.0,0.0,46.727996,-117.165668,1,2020,2,25,9,18,0,19,0,67,10,0,3
322,1.0,33.15399610136452,11.0,Yes,0,0,11,0,0,0,0.0,0.0,46.730967,-117.162356,3,2020,2,26,10,12,10,13,0,32,10,0,3
323,1.0,15.0,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.729801,-117.161642,0,2020,3,10,9,18,0,19,0,54,10,0,3
324,1.0,33.15399610136452,6.0,Yes,0,0,6,0,0,0,0.0,0.0,46.730967,-117.162356,3,2020,3,11,10,12,10,13,0,43,10,0,3
325,1.0,18.0,16.0,Yes,0,0,16,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2020,3,23,3,17,30,18,30,54,10,0,3
326,1.0,40.0,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.729801,-117.161642,4,2020,3,25,11,19,0,20,0,74,10,0,3
327,1.0,30.0,0.0,No,0,0,0,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2020,4,28,9,18,0,19,0,54,10,2,3
328,1.0,20.0,19.0,Yes,0,0,19,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,0,2020,5,4,3,17,0,18,0,65,10,2,3
329,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,11,30,11,55,58,11,0,3
330,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,13,6,12,0,12,25,58,11,0,3
331,0.0,33.15399610136452,34.0,Yes,0,0,34,0,0,0,0.0,0.0,46.729243427096854,-117.16408172774106,2,2019,6,17,2,11,0,11,25,58,11,0,3
