Category,Date,DOW,Start Time,End Time,Hours,Program,Facilitator 1,Expected Attendance,Actual Attendance,Program Delivered,Format,Format,Campus,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Main Role On Campus,Campus Community,Organization,Location,Latitude,Longitude,GPS Coordinates
Life Skills,9/18/19,Wednesday ,3:20:00 PM,4:20:00 PM,1,Stress Management,Facilitator_12,37,34,Yes,IN-PERSON,In-Person,Pullman,0,0,34,0,0,0,,,General ,,Residence Life ,,,,
Mandatory Prog,9/24/19,Tuesday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,33,Yes,IN-PERSON,In-Person,Pullman,0,0,33,0,0,0,,,General,,Health Promotion,,,,
AOD+IMPACT,9/30/19,Monday ,6:00:00 PM,7:00:00 PM,1,Party Expectations,Facilitator_12,95,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Greek ,,Sigma Phi Epsilon ,CUE 410,46.729809,-117.161607,"46° 43' 47.3124'' N
117° 9' 41.7852'' W"
Mandatory Prog,10/1/19,Tuesday,4:15:00 PM,5:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,General,,Health Promotion,,,,
Life Skills,10/2/19,Wednesday ,11:10:00 AM,12:00:00 PM,1,Stress Management,Facilitator_12,30,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,General ,,ASCC ,,,,
Life Skills,10/3/19,Thursday ,1:25:00 PM,2:15:00 PM,1,Stress Management,Facilitator_12,30,28,Yes,IN-PERSON,In-Person,Pullman,0,0,28,0,0,0,,,General ,,ASCC ,,,,
Mandatory Prog,10/3/19,Thursday ,9:00:00 AM,10:00:00 AM,1,Green Dot,Facilitator_12,,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,,,,,,,
AOD+IMPACT,10/7/19,Monday ,5:00:00 PM,6:00:00 PM,1,Party Expectations,Facilitator_12,25,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Residence Life ,,Gannon/Goldsworthy ,Gannon Main Lobby ,46.727794,-117.162907,"46° 43' 40.0584'' N
117° 9' 46.4652'' W"
Life Skills,10/11/19,Wednesday ,2:10:00 PM,3:00:00 PM,1,Mindfulness,Facilitator_12,25,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,General ,,College Success Programs ,,,,
Life Skills,10/15/19,Tuesday ,4:15:00 PM,5:15:00 PM,1,Stress Management,Facilitator_12,,7,Yes,IN-PERSON,In-Person,Pullman,0,0,7,0,0,0,,,General,,College Success Scholars ,,,,
Mandatory Prog,10/22/19,Tuesday,3:15:00 PM,4:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,29,Yes,IN-PERSON,In-Person,Pullman,0,0,29,0,0,0,,,General,,Health Promotion,,,,
Mandatory Prog,10/31/19,Thursday,4:15:00 PM,5:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,General,,Health Promotion,,,,
Mandatory Prog,11/1/19,Friday,10:00:00 AM,11:30:00 AM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,7,Yes,IN-PERSON,In-Person,Pullman,0,0,7,0,0,0,,,ROAR,,ROAR,Facilitator_63s Hall ,46.731735,-117.166057,"46° 43' 54.246'' N
117° 9' 57.8052'' W"
Mandatory Prog,11/4/19,Monday,1:30:00 PM,2:30:00 PM,1,Green Dot,Facilitator_12,,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,,,,,,,
Life Skills,11/5/19,Tuesday ,12:00:00 PM,1:00:00 PM,1,Self-Care,Facilitator_12,100,102,Yes,IN-PERSON,In-Person,Pullman,0,0,102,0,0,0,,,General ,,Murrow Student Services ,,,,
Mandatory Prog,11/6/19,Wednesday,6:00:00 PM,7:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,General,,Health Promotion,,,,
Life Skills,11/7/19,Thursday ,12:00:00 PM,1:00:00 PM,1,Self-Care,Facilitator_12,100,88,Yes,IN-PERSON,In-Person,Pullman,0,0,88,0,0,0,,,General ,,Murrow Student Services ,,,,
Mental Health,11/12/19,Tuesday ,8:00:00 AM,9:00:00 AM,1,Mental Health and Suicide Prevention,Facilitator_12,14,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,General ,,Athletic Training Program ,,,,
Life Skills,11/13/19,Wednesday ,4:10:00 PM,5:00:00 PM,1,Time Management,Facilitator_12,85,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,Student ,,ASCC,,,,
AOD+IMPACT,11/18/19,Monday ,7:00:00 PM,8:00:00 PM,1,Real Risks,Facilitator_12,19,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Multicultural ,,Chi Delta Sigma ,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,11/18/19,Monday ,4:10:00 PM,5:00:00 PM,1,Stress Management,Facilitator_12,85,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,Student ,,ASCC,,,,
Mandatory Prog,1/10/20,Friday,11:30:00 AM,11:55:00 AM,0,Safety on Campus,Facilitator_12,33,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,Incoming Students,New Student Programs,,Spark 3rd Floor,46.727996,-117.165668,"46° 43' 40.7856'' N
117° 9' 56.4048'' W"
Mandatory Prog,1/12/20,Sunday,11:30:00 AM,1:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,29,Yes,IN-PERSON,In-Person,Pullman,0,0,29,0,0,0,,,,,,Todd 226,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/12/20,Sunday,2:00:00 PM,3:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,22,Yes,IN-PERSON,In-Person,Pullman,0,0,22,0,0,0,,,,,,Todd 226,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/12/20,Sunday,11:30:00 AM,1:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,28,Yes,IN-PERSON,In-Person,Pullman,0,0,28,0,0,0,,,,,,,,,
Mandatory Prog,1/15/20,Wednesday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
AOD+IMPACT,1/22/20,Wednesday ,6:00:00 PM,7:00:00 PM,1,Real Risks,Facilitator_12,60,89,Yes,IN-PERSON,In-Person,Pullman,0,0,89,0,0,0,,,Greek ,Sigma Phi Epsilon ,,,,,
AOD+IMPACT,1/29/20,Wednesday ,5:00:00 PM,6:00:00 PM,1,Real Risks,Facilitator_12,50,31,Yes,IN-PERSON,In-Person,Pullman,0,0,31,0,0,0,,,Greek ,Lambda Chi Alpha ,,CUE 202 ,46.729801,-117.161642,"46° 43' 47.2836'' N
117° 9' 41.9112'' W"
Mandatory Prog,2/10/20,Monday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,9,Yes,IN-PERSON,In-Person,Pullman,0,0,9,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,2/11/20,Tuesday,5:00:00 PM,6:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,2/24/20,Monday ,3:10:00 PM,4:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_12,85,15,Yes,IN-PERSON,In-Person,Pullman,0,0,15,0,0,0,,,Student ,ASCC,,Todd 120,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Life Skills,3/4/20,Wednesday ,1:10:00 PM,1:40:00 PM,0,Stress Management,Facilitator_12,,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,General ,ASCC,,Cleveland 240 ,46.728643,-117.166177,"46° 43' 43.1148'' N
117° 9' 58.2372'' W"
Life Skills,3/30/20,Monday ,3:10:00 PM,4:00:00 PM,1,Time Management,Facilitator_12,85,7,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,7,0,0,0,,,Student ,ASCC,,ZOOM ,,,
Life Skills,4/6/20,Monday ,1:00:00 PM,2:00:00 PM,1,Mindfulness,Facilitator_12,150,260,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,260,0,0,0,,,ASCC,ASCC,,ZOOM ,,,
Mandatory Prog,4/15/20,Wednesday,5:00:00 PM,6:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,4,2,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,2,0,0,0,,,1st semester ,,,ZOOM ,,,
Mandatory Prog,4/20/20,Monday,2:00:00 PM,3:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,1,1,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,1,0,0,0,,,1st semester ,,,ZOOM ,,,
Life Skills,4/22/20,Wednesday ,1:00:00 PM,1:15:00 PM,0,15- minutes Stress Management,Facilitator_12,10,5,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,5,0,0,0,,,ASCC,ASCC,,ZOOM ,,,
Life Skills,4/22/20,Wednesday ,1:00:00 PM,2:00:00 PM,1,Stress Management,Facilitator_12,50,21,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,21,0,0,0,,,Greek ,Alpha Delta Pi ,,ZOOM ,,,
Mandatory Prog,5/8/20,Thursday,4:30:00 PM,6:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_12,1,1,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,1,0,0,0,,,1st semester ,,,ZOOM ,,,
Life Skills,5/12/20,Tuesday ,5:30:00 PM,6:30:00 PM,1,Self-Care,Facilitator_12,130,0,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Greek ,Alpha Omicron Pi ,,ZOOM ,,,
Mandatory Prog,8/16/20,Sunday,1:30:00 PM,2:30:00 PM,1,Count on Cougs,Facilitator_12,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Life Skills,9/7/20,Monday,4:10:00 PM,5:00:00 PM,,"Sleep More, Sleep Better",Facilitator_12,,0,No,ONLINE-LIVE,Online-Live,Open System-wide,0,0,0,0,0,0,,,Undergraduate,ASCC (not Class),ASCC,,,,
Mandatory Prog,8/11/19,Sunday,11:00:00 AM,12:30:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_13,,35,Yes,IN-PERSON,In-Person,Pullman,0,0,35,0,0,0,,,General,,organization,Todd 303 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/11/19,Sunday,1:15:00 PM,2:45:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_13,,33,Yes,IN-PERSON,In-Person,Pullman,0,0,33,0,0,0,,,General,,organization,Todd 303 ,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Life Skills,10/6/21,Wednesday,10:10:00 AM,10:40:00 AM,0,Stress Management,Facilitator_14,,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,Undergraduate,"Class, Student",,,,,
Life Skills,10/6/21,Wednesday,11:10:00 AM,11:40:00 AM,0,Stress Management,Facilitator_14,,12,Yes,IN-PERSON,In-Person,Pullman,0,0,12,0,0,0,,,Undergraduate,"Class, Student",,,,,
Life Skills,10/7/21,Thursday,9:10:00 AM,9:40:00 AM,0,Stress Management,Facilitator_14,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,"Class, Student",,,,,
Life Skills,10/7/21,Thursday,10:35:00 AM,11:05:00 AM,0,Stress Management,Facilitator_14,,11,Yes,IN-PERSON,In-Person,Pullman,0,0,11,0,0,0,,,Undergraduate,"Class, Student",,,,,
Life Skills,10/18/21,Monday,4:00:00 PM,5:00:00 PM,1,Self-Care,Facilitator_14,10,7,Yes,IN-PERSON,In-Person,Pullman,0,0,7,0,0,0,,,,,,,,,
Life Skills,10/20/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Time Management,Facilitator_14,,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,10/27/21,Wednesday,4:00:00 PM,5:00:00 PM,1,Self-Care,Facilitator_14,,21,Yes,IN-PERSON,In-Person,Pullman,0,0,21,0,0,0,,,Undergraduate,Other (Students),,,,,
Life Skills,10/27/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Self-Care,Facilitator_14,20,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,11/3/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Self-Care,Facilitator_14,,20,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,20,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,11/5/21,Friday,4:00:00 PM,5:00:00 PM,1,Self-Care,Facilitator_14,10,7,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,7,0,0,0,,,,,,,,,
Life Skills,11/8/21,Monday,3:10:00 PM,4:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_14,20,17,Yes,IN-PERSON,In-Person,Pullman,0,0,17,0,0,0,,,,,,,,,
Life Skills,11/9/21,Tuesday,5:30:00 PM,6:30:00 PM,1,Time Management,Facilitator_14,30,35,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,35,0,0,0,,,,,,,,,
Life Skills,11/15/21,Monday,3:10:00 PM,4:00:00 PM,1,Self-Care,Facilitator_14,,12,Yes,IN-PERSON,In-Person,Pullman,0,0,12,0,0,0,,,Undergraduate,"Class, Student",,,,,
Life Skills,11/17/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Stress Management,Facilitator_14,,44,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,44,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,11/18/21,Thursday,5:30:00 PM,6:30:00 PM,1,Stress Management,Facilitator_14,,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,11/30/21,Tuesday,6:00:00 PM,7:00:00 PM,1,Stress Management,Facilitator_14,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,Residence Hall Student,,,,,
Life Skills,12/1/21,Wednesday,5:30:00 PM,6:30:00 PM,1,Time Management,Facilitator_14,,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,12/6/21,Monday,6:00:00 PM,7:00:00 PM,1,Self-Care,Facilitator_14,,7,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,7,0,0,0,,,Undergraduates/Graduates,Other (Students),,,,,
Life Skills,12/6/21,Monday,7:00:00 PM,8:00:00 PM,1,Time Management,Facilitator_14,,15,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,15,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,1/12/22,Wednesday,6:00:00 PM,7:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_14,,75,Yes,IN-PERSON,In-Person,Pullman,0,0,75,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,1/13/22,Thursday,6:00:00 PM,7:00:00 PM,1,Real Risks,Facilitator_14,,103,Yes,IN-PERSON,In-Person,Pullman,0,0,103,0,0,0,,,,Greek Student,,,,,
Life Skills,1/13/22,Thursday,3:00:00 PM,4:00:00 PM,1,Self-Care,Facilitator_14,,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,,ASCC (not Class),,,,,
Life Skills,1/19/22,Wednesday,7:00:00 PM,8:00:00 PM,1,Stress Management,Facilitator_14,,1,No,ONLINE-LIVE,Online-Live,Pullman,0,0,1,0,0,0,,,,,,,,,
Life Skills,1/20/22,Thursday,3:00:00 PM,4:00:00 PM,1,Time Management,Facilitator_14,,38,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,38,0,0,0,,,,ASCC (not Class),,,,,
Life Skills,1/20/22,Thursday,5:30:00 PM,6:30:00 PM,1,Self-Care,Facilitator_14,,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,,Other (Students),,,,,
Life Skills,1/27/22,Thursday,3:00:00 PM,4:00:00 PM,1,Mindfulness,Facilitator_14,,42,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,42,0,0,0,,,,ASCC (not Class),,,,,
AOD+IMPACT,1/31/22,Monday,7:00:00 PM,8:00:00 PM,1,Party Expectations,Facilitator_14,,37,Yes,IN-PERSON,In-Person,Pullman,0,0,37,0,0,0,,,,Greek Student,,,,,
Life Skills,2/3/22,Thursday ,3:00:00 PM,4:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_14,,38,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,38,0,0,0,,,,ASCC (not Class),,,,,
Life Skills,2/8/22,Tuesday,4:30:00 PM,5:30:00 PM,1,Mindfulness,Facilitator_14,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,,Greek Student,,,,,
Violence Prev,2/8/22,Tuesday,6:00:00 PM,7:00:00 PM,1,Understanding Sexual Assault,Facilitator_14,,75,Yes,IN-PERSON,In-Person,Pullman,0,0,75,0,0,0,,,Undergraduate,Greek Student,Chi Omega,,,,
Violence Prev,2/9/22,Wednesday,6:00:00 PM,7:00:00 PM,1,Supporting Survivors,Facilitator_14,,73,Yes,IN-PERSON,In-Person,Pullman,0,0,73,0,0,0,,,Undergraduate,Greek Student,Alpha Delta Pi,,,,
Life Skills,2/10/22,Thursday,3:00:00 PM,4:00:00 PM,1,Stress Management,Facilitator_14,,29,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,29,0,0,0,,,,ASCC (not Class),,,,,
Violence Prev,2/10/22,Thursday,6:00:00 PM,7:00:00 PM,1,Understanding Sexual Assault,Facilitator_14,,45,Yes,IN-PERSON,In-Person,Pullman,0,0,45,0,0,0,,,Undergraduate,Greek Student,Omega Delta Phi,,,,
AOD+IMPACT,2/15/22,Tuesday,6:00:00 PM,7:00:00 PM,1,Party Expectations,Facilitator_14,,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,,Greek Student,,,,,
Life Skills,2/17/22,Thursday,3:00:00 PM,4:00:00 PM,1,Self-Care,Facilitator_14,,36,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,36,0,0,0,,,,ASCC (not Class),,,,,
Life Skills,2/18/22,Friday,12:00:00 PM,1:00:00 PM,1,Stress Management,Facilitator_14,,4,Yes,IN-PERSON,In-Person,Pullman,0,0,4,0,0,0,,,,"Class, Student",,,,,
AOD+IMPACT,2/22/22,Tuesday,6:00:00 PM,7:00:00 PM,1,Party Expectations,Facilitator_14,,80,Yes,IN-PERSON,In-Person,Pullman,0,0,80,0,0,0,,,,Greek Student,,,,,
Life Skills,2/23/22,Wednesday,10:10:00 AM,10:40:00 AM,0,Stress Management,Facilitator_14,,17,Yes,IN-PERSON,In-Person,Pullman,0,0,17,0,0,0,,,,"Class, Student",,,,,
Life Skills,2/23/22,Wednesday,11:10:00 AM,11:40:00 AM,0,Stress Management,Facilitator_14,,12,Yes,IN-PERSON,In-Person,Pullman,0,0,12,0,0,0,,,,"Class, Student",,,,,
Life Skills,2/23/22,Wednesday,12:10:00 PM,12:40:00 PM,0,Stress Management,Facilitator_14,,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,,"Class, Student",,,,,
Life Skills,2/23/22,Wednesday,1:10:00 PM,1:40:00 PM,0,Stress Management,Facilitator_14,,19,Yes,IN-PERSON,In-Person,Pullman,0,0,19,0,0,0,,,,"Class, Student",,,,,
Life Skills,2/23/22,Wednesday,5:30:00 PM,6:30:00 PM,1,Stress Management,Facilitator_14,,7,Yes,IN-PERSON,In-Person,Pullman,0,0,7,0,0,0,,,,Registerred Student Org,,,,,
AOD+IMPACT,2/24/22,Thursday,5:00:00 PM,6:00:00 PM,1,Party Expectations,Facilitator_14,,75,Yes,IN-PERSON,In-Person,Pullman,0,0,75,0,0,0,,,,Greek Student,,,,,
Life Skills,2/24/22,Thursday,9:10:00 AM,9:40:00 AM,0,Stress Management,Facilitator_14,,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,,"Class, Student",,,,,
Life Skills,2/24/22,Thursday,1:30:00 PM,2:00:00 PM,0,Stress Management,Facilitator_14,,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,,"Class, Student",,,,,
Life Skills,2/24/22,Thursday,3:00:00 PM,4:00:00 PM,1,Stress Management,Facilitator_14,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,,ASCC (not Class),,,,,
AOD+IMPACT,3/1/22,Tuesday,6:00:00 PM,7:00:00 PM,1,Real Risks,Facilitator_14,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,3/2/22,Wednesday,7:00:00 PM,8:00:00 PM,1,Party Expectations,Facilitator_14,,43,Yes,IN-PERSON,In-Person,Pullman,0,0,43,0,0,0,,,,Greek Student,,,,,
Life Skills,3/7/22,Monday,7:00:00 PM,7:30:00 PM,0,Stress Management,Facilitator_14,,25,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,25,0,0,0,,,,Greek Student,,,,,
Life Skills,3/10/22,Thursday,3:00:00 PM,4:00:00 PM,1,Stress Management,Facilitator_14,,37,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,37,0,0,0,,,,,,,,,
Life Skills,3/21/22,Monday,6:00:00 PM,7:00:00 PM,1,Stress Management,Facilitator_14,,45,Yes,IN-PERSON,In-Person,Pullman,0,0,45,0,0,0,,,,,,,,,
Violence Prev,3/22/22,Tuesday ,6:00:00 PM,7:00:00 PM,1,Understanding Sexual Assault,Facilitator_14,,54,Yes,IN-PERSON,In-Person,Pullman,0,0,54,0,0,0,,,,,,,,,
AOD+IMPACT,3/23/22,Wednesday,6:30:00 PM,7:30:00 PM,1,Party Expectations,Facilitator_14,,85,Yes,IN-PERSON,In-Person,Pullman,0,0,85,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,3/29/22,Tuesday,5:00:00 PM,6:00:00 PM,1,Party Expectations,Facilitator_14,,37,Yes,IN-PERSON,In-Person,Pullman,0,0,37,0,0,0,,,,Multicultural&Greek Student,,,,,
AOD+IMPACT,3/29/22,Tuesday,7:00:00 PM,8:00:00 PM,1,Party Expectations,Facilitator_14,,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,,Greek Student,,,,,
Life Skills,3/30/22,Wednesday,5:00:00 PM,5:30:00 PM,0,Self-Care,Facilitator_14,,5,Yes,IN-PERSON,In-Person,Pullman,0,0,5,0,0,0,,,,Registerred Student Org,,,,,
AOD+IMPACT,4/4/22,Monday,7:00:00 PM,8:00:00 PM,1,Real Risks,Facilitator_14,,5,Yes,IN-PERSON,In-Person,Pullman,0,0,5,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,4/5/22,Tuesday,7:00:00 PM,8:00:00 PM,1,Party Expectations,Facilitator_14,,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,,Multicultural&Greek Student,,,,,
AOD+IMPACT,4/6/22,Wednesday,6:30:00 PM,7:30:00 PM,1,Real Risks,Facilitator_14,,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,4/7/22,Thursday,5:00:00 PM,6:00:00 PM,1,Real Risks,Facilitator_14,,65,Yes,IN-PERSON,In-Person,Pullman,0,0,65,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,4/13/22,Wednesday,5:00:00 PM,6:00:00 PM,1,Party Expectations,Facilitator_14,,45,Yes,IN-PERSON,In-Person,Pullman,0,0,45,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,4/13/22,Wednesday,7:00:00 PM,8:00:00 PM,1,Real Risks,Facilitator_14,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,,Greek Student,,,,,
Life Skills,4/13/22,Wednesday,3:10:00 PM,3:40:00 PM,0,Stress Management,Facilitator_14,,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,,,,,,,
AOD+IMPACT,4/18/22,Monday,6:00:00 PM,7:00:00 PM,1,Real Risks,Facilitator_14,,55,Yes,IN-PERSON,In-Person,Pullman,0,0,55,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,4/19/22,Tuesday,4:00:00 PM,5:00:00 PM,1,Real Risks,Facilitator_14,,15,Yes,IN-PERSON,In-Person,Pullman,0,0,15,0,0,0,,,,Greek Student,,,,,
Violence Prev,4/20/22,Wednesday,5:30:00 PM,6:30:00 PM,1,Understanding Sexual Assault,Facilitator_14,30,77,Yes,IN-PERSON,In-Person,Pullman,0,0,77,0,0,0,,,Undergraduate,Greek Student,,,,,
AOD+IMPACT,4/21/22,Thursday,4:00:00 PM,5:00:00 PM,1,Party Expectations,Facilitator_14,,70,Yes,IN-PERSON,In-Person,Pullman,0,0,70,0,0,0,,,,Greek Student,,,,,
Life Skills,4/21/22,Thursday,12:30:00 PM,1:30:00 PM,1,Stress Management,Facilitator_14,,23,Yes,IN-PERSON,In-Person,Pullman,0,0,23,0,0,0,,,,"Class, Student",,,,,
AOD+IMPACT,4/26/22,Tuesday,6:00:00 PM,7:00:00 PM,1,Party Expectations,Facilitator_14,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,,Greek Student,,,,,
AOD+IMPACT,4/27/22,Wednesday,6:00:00 PM,7:00:00 PM,1,Party Expectations,Facilitator_14,,5,Yes,IN-PERSON,In-Person,Pullman,0,0,5,0,0,0,,,,Greek Student,,,,,
Mandatory Prog,8/15/22,Monday,10:00:00 AM,11:00:00 AM,1,Count on Cougs: WOW,Facilitator_15,,23,Yes,IN-PERSON,In-Person,Pullman,0,0,23,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/17/22,Wednesday,2:30:00 PM,3:30:00 PM,1,Count on Cougs: WOW,Facilitator_15,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/19/22,Friday,10:00:00 AM,11:00:00 AM,1,Count on Cougs: WOW,Facilitator_15,,24,Yes,IN-PERSON,In-Person,Pullman,0,0,24,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,9/1/22,Thursday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_15,,17,Yes,IN-PERSON,In-Person,Pullman,0,0,17,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
